dataset_name,encoder_name,HL1_size,learning_rate,batch_size,random_state,epoch,epoch_loss,epoch_f1,mode,num_batches
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.576389861,0.766394594,Test,156
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.576729223,0.759134057,Test,168
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.594690037,0.766632626,Test,180
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.566685149,0.761560822,Test,192
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.586116844,0.762839192,Test,204
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.570203882,0.775311846,Test,216
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.780198169,0.665876735,Test,12
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.746385962,0.671828583,Test,24
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.71773088,0.69735981,Test,36
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.685958558,0.721395448,Test,48
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.671118468,0.733951108,Test,60
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.663366979,0.726826115,Test,72
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.652905899,0.746076382,Test,84
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.636041391,0.753842905,Test,96
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.638865614,0.742220698,Test,108
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.627844125,0.736290345,Test,120
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.64258821,0.743207657,Test,132
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.608126378,0.739401225,Test,144
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.630632204,0.741523431,Test,156
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.619573951,0.745643452,Test,168
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.657664764,0.740468557,Test,180
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.587115592,0.768269457,Test,192
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.60944401,0.763350105,Test,204
Fi_ATSA_eda,ProsusAI-finbert,12,0.001,50,0,NA,0.621565002,0.753266636,Test,216
